A	B	DA	DB	R	ID	PA	PB
8	20	0	60	1	24	1	1
8	20	0	90	0	24	1	1
12	20	0	30	1	24	1	1
9	20	0	90	0	24	1	1
9	20	0	30	1	24	1	1
11	20	0	30	0	24	1	1
10	20	0	30	0	24	1	1
13	20	0	30	0	24	1	1
11	20	0	21	1	24	1	1
10	20	0	21	1	24	1	1
12	20	0	21	1	24	1	1
7	20	0	60	0	24	1	1
8	20	0	60	0	24	1	1
6	20	0	60	1	24	1	1
13	20	0	21	1	24	1	1
12	20	0	30	0	24	1	1
9	20	0	30	1	24	1	1
11	20	0	30	0	24	1	1
5	10	0	60	0	25	1	1
5	10	0	14	1	25	1	1
3	10	0	90	0	25	1	1
3	10	0	60	1	25	1	1
4	10	0	180	0	25	1	1
5	10	0	6	1	25	1	1
5	10	0	180	0	25	1	1
6	10	0	4	1	25	1	1
4	10	0	365	0	25	1	1
5	10	0	7	1	25	1	1
6	10	0	3	0	25	1	1
9	10	0	180	0	25	1	1
1	10	0	5	1	25	1	1
8	10	0	180	0	25	1	1
4	10	0	14	1	25	1	1
5	10	0	90	0	25	1	1
5	10	0	14	1	25	1	1
5	10	0	30	1	25	1	1
6	10	0	5	1	25	1	1
5	10	0	60	0	25	1	1
5	10	0	21	1	25	1	1
6	10	0	30	0	25	1	1
4	10	0	30	1	25	1	1
6	10	0	21	1	25	1	1
4	10	0	60	0	25	1	1
3	10	0	60	0	25	1	1
4	10	0	21	1	25	1	1
3	10	0	30	1	25	1	1
7	10	0	21	1	25	1	1
7	10	0	30	1	25	1	1
6	10	0	60	0	25	1	1
5	10	0	60	0	25	1	1
5	10	0	30	0	25	1	1
6	10	0	30	1	25	1	1
4	10	0	30	0	25	1	1
8	10	0	30	1	25	1	1
5	10	0	60	1	26	1	1
4	10	0	365	0	26	1	1
6	10	0	60	1	26	1	1
6	10	0	90	1	26	1	1
1	10	0	30	0	26	1	1
1	10	0	21	1	26	1	1
1	10	0	60	0	26	1	1
1	10	0	14	1	26	1	1
2	10	0	30	0	26	1	1
2	10	0	21	1	26	1	1
1	10	0	90	0	26	1	1
2	10	0	14	0	26	1	1
3	10	0	21	1	26	1	1
1	10	0	7	1	26	1	1
1	10	0	6	0	26	1	1
3	10	0	30	1	26	1	1
1	10	0	30	0	26	1	1
1	10	0	21	0	26	1	1
3	10	0	14	1	26	1	1
1	10	0	14	1	26	1	1
2	10	0	30	0	26	1	1
2	10	0	21	1	26	1	1
1	10	0	60	0	26	1	1
2	10	0	14	0	26	1	1
9	10	0	30	1	26	1	1
1	10	0	7	0	26	1	1
3	10	0	21	0	26	1	1
8	10	0	30	1	26	1	1
1	10	0	30	0	26	1	1
1	10	0	21	0	26	1	1
3	10	0	14	0	26	1	1
9	10	0	21	1	26	1	1
1	10	0	14	0	26	1	1
8	10	0	21	1	26	1	1
2	10	0	21	0	26	1	1
2	10	0	30	0	26	1	1
9	20	0	60	0	27	1	1
10	20	0	21	0	27	1	1
11	20	0	7	1	27	1	1
7	20	0	30	1	27	1	1
10	20	0	60	0	27	1	1
13	20	0	60	0	27	1	1
12	20	0	5	1	27	1	1
8	20	0	60	1	27	1	1
1	20	0	5	1	27	1	1
18	20	0	90	0	27	1	1
19	20	0	90	0	27	1	1
1	20	0	4	1	27	1	1
1	20	0	6	1	27	1	1
10	20	0	30	0	27	1	1
17	20	0	60	0	27	1	1
5	20	0	7	1	27	1	1
10	20	0	21	1	27	1	1
4	20	0	7	1	27	1	1
9	20	0	30	1	27	1	1
11	20	0	30	0	27	1	1
7	20	0	21	1	27	1	1
6	20	0	21	1	27	1	1
12	20	0	21	0	27	1	1
8	20	0	21	0	27	1	1
9	20	0	21	0	27	1	1
8	20	0	14	1	27	1	1
7	20	0	14	1	27	1	1
11	20	0	21	0	27	1	1
6	20	0	14	1	27	1	1
10	20	0	21	0	27	1	1
11	20	0	14	0	27	1	1
10	20	0	14	1	27	1	1
12	20	0	14	0	27	1	1
9	20	0	14	1	27	1	1
13	20	0	14	0	27	1	1
8	20	0	21	1	27	1	1
9	20	0	60	1	28	1	1
9	20	0	180	0	28	1	1
11	20	0	60	0	28	1	1
14	20	0	21	0	28	1	1
12	20	0	14	1	28	1	1
6	20	0	14	1	28	1	1
3	20	0	14	1	28	1	1
8	20	0	180	0	28	1	1
11	20	0	21	0	28	1	1
1	20	0	5	1	28	1	1
1	20	0	4	1	28	1	1
19	20	0	90	0	28	1	1
1	20	0	6	1	28	1	1
11	20	0	30	0	28	1	1
4	20	0	6	1	28	1	1
9	20	0	14	1	28	1	1
10	20	0	30	0	28	1	1
10	20	0	14	1	28	1	1
12	20	0	30	0	28	1	1
9	20	0	21	1	28	1	1
11	20	0	21	0	28	1	1
8	20	0	14	1	28	1	1
8	20	0	21	1	28	1	1
9	20	0	30	0	28	1	1
10	20	0	21	0	28	1	1
7	20	0	21	1	28	1	1
8	20	0	30	1	28	1	1
12	20	0	21	0	28	1	1
9	20	0	14	1	28	1	1
10	20	0	30	0	28	1	1
12	20	0	14	0	28	1	1
9	20	0	21	1	28	1	1
11	20	0	14	0	28	1	1
10	20	0	14	0	28	1	1
8	20	0	21	1	28	1	1
11	20	0	21	0	28	1	1
9	20	0	60	1	29	1	1
9	20	0	180	0	29	1	1
11	20	0	60	0	29	1	1
14	20	0	21	0	29	1	1
12	20	0	14	1	29	1	1
6	20	0	14	1	29	1	1
3	20	0	14	1	29	1	1
8	20	0	180	0	29	1	1
11	20	0	21	1	29	1	1
10	20	0	180	0	29	1	1
13	20	0	14	0	29	1	1
1	20	0	6	1	29	1	1
1	20	0	7	1	29	1	1
1	20	0	5	1	29	1	1
17	20	0	90	0	29	1	1
4	20	0	14	1	29	1	1
10	20	0	30	1	29	1	1
11	20	0	30	1	29	1	1
11	20	0	60	0	29	1	1
9	20	0	30	1	29	1	1
9	20	0	60	1	29	1	1
7	20	0	30	1	29	1	1
10	20	0	60	0	29	1	1
7	20	0	60	1	29	1	1
8	20	0	60	1	29	1	1
9	20	0	90	1	29	1	1
10	20	0	90	1	29	1	1
12	20	0	90	0	29	1	1
11	20	0	90	0	29	1	1
12	20	0	60	1	29	1	1
13	20	0	90	0	29	1	1
11	20	0	60	1	29	1	1
13	20	0	60	0	29	1	1
9	20	0	60	1	29	1	1
14	20	0	60	0	29	1	1
10	20	0	60	1	29	1	1
9	20	0	60	1	30	1	1
9	20	0	180	0	30	1	1
11	20	0	60	1	30	1	1
7	20	0	180	0	30	1	1
2	20	0	21	1	30	1	1
3	20	0	21	1	30	1	1
5	20	0	21	1	30	1	1
7	20	0	365	0	30	1	1
13	20	0	21	1	30	1	1
8	20	0	365	0	30	1	1
14	20	0	14	0	30	1	1
1	20	0	14	1	30	1	1
2	20	0	14	1	30	1	1
1	20	0	7	1	30	1	1
16	20	0	180	0	30	1	1
5	20	0	30	0	30	1	1
19	20	0	180	0	30	1	1
1	20	0	6	1	30	1	1
2	20	0	7	1	30	1	1
10	20	0	60	0	30	1	1
11	20	0	30	0	30	1	1
14	20	0	60	0	30	1	1
8	20	0	21	1	30	1	1
8	20	0	30	0	30	1	1
12	20	0	30	0	30	1	1
9	20	0	21	1	30	1	1
10	20	0	21	1	30	1	1
3	20	0	14	1	30	1	1
2	20	0	14	1	30	1	1
10	20	0	30	0	30	1	1
9	20	0	30	0	30	1	1
11	20	0	21	1	30	1	1
11	20	0	30	0	30	1	1
7	20	0	21	1	30	1	1
12	20	0	21	1	30	1	1
13	20	0	30	1	30	1	1
5	10	0	60	0	31	1	1
5	10	0	14	0	31	1	1
5	10	0	6	1	31	1	1
2	10	0	60	0	31	1	1
8	10	0	30	0	31	1	1
6	10	0	30	0	31	1	1
5	10	0	2	1	31	1	1
4	10	0	60	0	31	1	1
4	10	0	90	0	31	1	1
5	10	0	3	1	31	1	1
5	10	0	7	1	31	1	1
6	10	0	21	0	31	1	1
4	10	0	14	1	31	1	1
5	10	0	14	1	31	1	1
5	10	0	60	0	31	1	1
4	10	0	21	0	31	1	1
4	10	0	6	1	31	1	1
6	10	0	7	1	31	1	1
6	10	0	14	1	31	1	1
6	10	0	30	0	31	1	1
5	10	0	5	1	31	1	1
5	10	0	21	0	31	1	1
3	10	0	21	0	31	1	1
4	10	0	7	1	31	1	1
4	10	0	14	1	31	1	1
5	10	0	14	0	31	1	1
5	10	0	7	0	31	1	1
7	10	0	14	0	31	1	1
3	10	0	14	0	31	1	1
3	10	0	7	1	31	1	1
4	10	0	6	1	31	1	1
6	10	0	7	0	31	1	1
5	10	0	6	0	31	1	1
3	10	0	6	1	31	1	1
6	10	0	6	0	31	1	1
4	10	0	7	1	31	1	1
5	10	0	60	0	32	1	1
5	10	0	14	0	32	1	1
5	10	0	6	1	32	1	1
2	10	0	60	0	32	1	1
9	10	0	60	0	32	1	1
8	10	0	30	0	32	1	1
6	10	0	30	0	32	1	1
5	10	0	2	1	32	1	1
4	10	0	60	0	32	1	1
5	10	0	3	0	32	1	1
9	10	0	30	0	32	1	1
9	10	0	21	0	32	1	1
6	10	0	1	1	32	1	1
5	10	0	7	0	32	1	1
4	10	0	2	0	32	1	1
9	10	0	14	0	32	1	1
9	10	0	60	0	32	1	1
5	10	0	1	0	32	1	1
9	10	0	6	0	32	1	1
9	10	0	3	0	32	1	1
4	10	0	1	0	32	1	1
9	10	0	1	0	32	1	1
7	10	0	1	0	32	1	1
8	10	0	1	0	32	1	1
3	10	0	1	1	32	1	1
2	10	0	1	1	32	1	1
6	10	0	1	0	32	1	1
1	10	0	1	1	32	1	1
4	10	0	2	0	32	1	1
5	10	0	1	0	32	1	1
2	10	0	2	0	32	1	1
1	10	0	2	0	32	1	1
4	10	0	1	0	32	1	1
9	10	0	1	0	32	1	1
7	10	0	1	0	32	1	1
3	10	0	2	0	32	1	1
9	20	0	60	1	33	1	1
9	20	0	180	0	33	1	1
11	20	0	60	1	33	1	1
7	20	0	180	0	33	1	1
2	20	0	21	1	33	1	1
3	20	0	21	1	33	1	1
5	20	0	21	1	33	1	1
7	20	0	365	0	33	1	1
13	20	0	21	1	33	1	1
8	20	0	365	0	33	1	1
14	20	0	14	1	33	1	1
12	20	0	30	1	33	1	1
10	20	0	90	1	33	1	1
16	20	0	5	1	33	1	1
9	20	0	180	0	33	1	1
11	20	0	90	1	33	1	1
10	20	0	180	0	33	1	1
9	20	0	90	1	33	1	1
7	20	0	180	1	33	1	1
8	20	0	180	1	33	1	1
12	20	0	90	1	33	1	1
11	20	0	180	1	33	1	1
13	20	0	180	1	33	1	1
14	20	0	180	1	33	1	1
16	20	0	365	0	33	1	1
15	20	0	365	0	33	1	1
14	20	0	365	0	33	1	1
17	20	0	365	0	33	1	1
13	20	0	365	0	33	1	1
12	20	0	365	0	33	1	1
10	20	0	180	0	33	1	1
9	20	0	180	1	33	1	1
5	20	0	90	1	33	1	1
4	20	0	90	1	33	1	1
11	20	0	180	1	33	1	1
12	20	0	180	1	33	1	1
10	20	0	60	0	34	1	1
10	20	0	21	0	34	1	1
11	20	0	7	0	34	1	1
9	20	0	5	1	34	1	1
18	20	0	30	0	34	1	1
17	20	0	21	0	34	1	1
12	20	0	2	1	34	1	1
8	20	0	21	0	34	1	1
7	20	0	30	0	34	1	1
10	20	0	5	1	34	1	1
9	20	0	14	0	34	1	1
10	20	0	6	1	34	1	1
10	20	0	7	1	34	1	1
9	20	0	21	0	34	1	1
11	20	0	7	0	34	1	1
9	20	0	6	1	34	1	1
11	20	0	6	1	34	1	1
12	20	0	6	1	34	1	1
10	20	0	14	0	34	1	1
12	20	0	7	0	34	1	1
8	20	0	14	0	34	1	1
12	20	0	5	1	34	1	1
13	20	0	5	0	34	1	1
7	20	0	14	0	34	1	1
10	20	0	7	0	34	1	1
9	20	0	7	1	34	1	1
10	20	0	6	1	34	1	1
11	20	0	7	1	34	1	1
13	20	0	6	0	34	1	1
11	20	0	6	1	34	1	1
12	20	0	6	0	34	1	1
13	20	0	4	0	34	1	1
11	20	0	5	0	34	1	1
9	20	0	6	0	34	1	1
8	20	0	7	0	34	1	1
8	20	0	6	0	34	1	1
9	20	0	60	0	35	1	1
10	20	0	21	0	35	1	1
11	20	0	7	1	35	1	1
7	20	0	30	1	35	1	1
10	20	0	60	0	35	1	1
13	20	0	60	0	35	1	1
12	20	0	5	1	35	1	1
8	20	0	60	0	35	1	1
13	20	0	4	1	35	1	1
7	20	0	90	0	35	1	1
12	20	0	6	1	35	1	1
9	20	0	21	1	35	1	1
11	20	0	21	1	35	1	1
9	20	0	60	0	35	1	1
11	20	0	30	0	35	1	1
10	20	0	14	1	35	1	1
9	20	0	30	1	35	1	1
10	20	0	30	1	35	1	1
8	20	0	90	0	35	1	1
12	20	0	21	1	35	1	1
12	20	0	30	0	35	1	1
10	20	0	21	1	35	1	1
6	20	0	60	0	35	1	1
9	20	0	21	1	35	1	1
11	20	0	21	1	35	1	1
8	20	0	30	1	35	1	1
7	20	0	30	1	35	1	1
13	20	0	14	1	35	1	1
9	20	0	30	0	35	1	1
10	20	0	30	1	35	1	1
11	20	0	30	1	35	1	1
12	20	0	21	1	35	1	1
12	20	0	30	1	35	1	1
9	20	0	60	0	35	1	1
13	20	0	30	0	35	1	1
8	20	0	60	0	35	1	1
10	20	0	60	0	36	1	1
10	20	0	21	0	36	1	1
11	20	0	7	0	36	1	1
9	20	0	5	0	36	1	1
19	20	0	7	0	36	1	1
11	20	0	1	0	36	1	1
7	20	0	1	1	36	1	1
17	20	0	4	0	36	1	1
10	20	0	2	0	36	1	1
9	20	0	1	0	36	1	1
5	20	0	1	1	36	1	1
8	20	0	2	0	36	1	1
8	20	0	1	0	36	1	1
4	20	0	1	1	36	1	1
6	20	0	1	0	36	1	1
15	20	0	1	0	36	1	1
3	20	0	1	1	36	1	1
10	20	0	1	0	36	1	1
7	20	0	1	0	36	1	1
2	20	0	1	1	36	1	1
11	20	0	1	0	36	1	1
9	20	0	1	0	36	1	1
5	20	0	1	1	36	1	1
7	20	0	2	0	36	1	1
8	20	0	1	0	36	1	1
4	20	0	1	1	36	1	1
6	20	0	1	1	36	1	1
5	20	0	2	0	36	1	1
6	20	0	2	0	36	1	1
3	20	0	2	0	36	1	1
7	20	0	1	1	36	1	1
4	20	0	2	0	36	1	1
3	20	0	1	1	36	1	1
2	20	0	2	0	36	1	1
5	20	0	1	1	36	1	1
9	20	0	1	0	36	1	1
4.5	10	0	60	0	37	1	1
5	10	0	14	0	37	1	1
5	10	0	6	0	37	1	1
4	10	0	5	0	37	1	1
9.5	10	0	7	0	37	1	1
4.5	10	0	1	0	37	1	1
5.5	10	0	2	0	37	1	1
5	10	0	2	0	37	1	1
3	10	0	1	1	37	1	1
5.5	10	0	3	0	37	1	1
5	10	0	3	0	37	1	1
3.5	10	0	1	1	37	1	1
4.5	10	0	5	0	37	1	1
5	10	0	1	1	37	1	1
4.5	10	0	6	0	37	1	1
5.5	10	0	1	0	37	1	1
4	10	0	1	1	37	1	1
4.5	10	0	1	1	37	1	1
6	10	0	1	0	37	1	1
4	10	0	2	1	37	1	1
3	10	0	1	1	37	1	1
6.5	10	0	1	0	37	1	1
5	10	0	2	1	37	1	1
3.5	10	0	1	1	37	1	1
5.5	10	0	2	0	37	1	1
7	10	0	1	1	37	1	1
5	10	0	1	1	37	1	1
6.5	10	0	2	0	37	1	1
7	10	0	2	0	37	1	1
4.5	10	0	2	1	37	1	1
6	10	0	2	0	37	1	1
7.5	10	0	1	0	37	1	1
8	10	0	1	0	37	1	1
6.5	10	0	1	1	37	1	1
4	10	0	2	1	37	1	1
5	10	0	2	0	37	1	1
6	10	0	1	1	37	1	1
5.5	10	0	2	1	37	1	1
3.5	10	0	2	1	37	1	1
3.5	10	0	3	0	37	1	1
5.5	10	0	1	1	37	1	1
5	10	0	60	0	38	1	1
5	10	0	14	0	38	1	1
5	10	0	6	1	38	1	1
2	10	0	60	0	38	1	1
8	10	0	30	0	38	1	1
6	10	0	30	0	38	1	1
5	10	0	2	1	38	1	1
4	10	0	60	0	38	1	1
4	10	0	90	0	38	1	1
5	10	0	3	1	38	1	1
5	10	0	7	0	38	1	1
5	10	0	30	0	38	1	1
4	10	0	3	1	38	1	1
6	10	0	5	0	38	1	1
5	10	0	5	0	38	1	1
4	10	0	2	1	38	1	1
5	10	0	4	0	38	1	1
5	10	0	1	1	38	1	1
4	10	0	5	0	38	1	1
5	10	0	2	1	38	1	1
6	10	0	3	0	38	1	1
5	10	0	3	1	38	1	1
6	10	0	4	1	38	1	1
6	10	0	7	0	38	1	1
4	10	0	4	1	38	1	1
6	10	0	5	0	38	1	1
5	10	0	5	0	38	1	1
4	10	0	6	0	38	1	1
4	10	0	3	1	38	1	1
5	10	0	4	1	38	1	1
4	10	0	5	0	38	1	1
3	10	0	6	0	38	1	1
6	10	0	3	1	38	1	1
5	10	0	3	1	38	1	1
6	10	0	4	1	38	1	1
5	10	0	6	0	38	1	1
10	20	0	60	0	39	1	1
10	20	0	21	1	39	1	1
7	20	0	90	1	39	1	1
8	20	0	90	1	39	1	1
1	20	0	60	1	39	1	1
8	20	0	180	0	39	1	1
1	20	0	21	1	39	1	1
9	20	0	180	0	39	1	1
10	20	0	180	0	39	1	1
11	20	0	21	1	39	1	1
6	20	0	365	0	39	1	1
13	20	0	14	1	39	1	1
11	20	0	90	0	39	1	1
12	20	0	21	1	39	1	1
10	20	0	90	1	39	1	1
14	20	0	180	0	39	1	1
13	20	0	180	0	39	1	1
10	20	0	60	1	39	1	1
12	20	0	60	1	39	1	1
9	20	0	90	1	39	1	1
12	20	0	90	1	39	1	1
15	20	0	180	0	39	1	1
12	20	0	180	0	39	1	1
11	20	0	60	1	39	1	1
11	20	0	90	0	39	1	1
8	20	0	90	1	39	1	1
10	20	0	90	0	39	1	1
7	20	0	90	1	39	1	1
8	20	0	60	1	39	1	1
13	20	0	60	1	39	1	1
8	20	0	180	0	39	1	1
9	20	0	90	1	39	1	1
12	20	0	90	1	39	1	1
9	20	0	180	0	39	1	1
13	20	0	90	0	39	1	1
7	20	0	180	0	39	1	1
11	20	0	90	0	39	1	1
11	20	0	60	1	39	1	1
10	20	0	90	0	39	1	1
12	20	0	60	1	39	1	1
6	20	0	180	0	39	1	1
9	20	0	60	0	40	1	1
10	20	0	21	0	40	1	1
11	20	0	7	1	40	1	1
7	20	0	30	0	40	1	1
17	20	0	30	0	40	1	1
12	20	0	3	1	40	1	1
7	20	0	60	0	40	1	1
13	20	0	3	1	40	1	1
6	20	0	90	0	40	1	1
12	20	0	4	1	40	1	1
9	20	0	14	1	40	1	1
10	20	0	14	0	40	1	1
14	20	0	2	1	40	1	1
12	20	0	7	1	40	1	1
11	20	0	14	1	40	1	1
10	20	0	30	0	40	1	1
11	20	0	21	0	40	1	1
8	20	0	14	1	40	1	1
8	20	0	21	0	40	1	1
9	20	0	21	0	40	1	1
7	20	0	21	0	40	1	1
11	20	0	7	1	40	1	1
9	20	0	14	1	40	1	1
10	20	0	14	0	40	1	1
6	20	0	21	1	40	1	1
12	20	0	7	1	40	1	1
13	20	0	7	1	40	1	1
11	20	0	14	1	40	1	1
12	20	0	14	1	40	1	1
10	20	0	21	0	40	1	1
11	20	0	21	0	40	1	1
9	20	0	21	0	40	1	1
8	20	0	21	1	40	1	1
7	20	0	21	1	40	1	1
8	20	0	30	0	40	1	1
10	20	0	14	1	40	1	1
10	20	0	60	0	41	1	1
10	20	0	21	0	41	1	1
11	20	0	7	0	41	1	1
9	20	0	5	0	41	1	1
19	20	0	7	0	41	1	1
11	20	0	1	1	41	1	1
15	20	0	14	0	41	1	1
11	20	0	2	0	41	1	1
10	20	0	1	1	41	1	1
8	20	0	6	0	41	1	1
10	20	0	2	1	41	1	1
8	20	0	7	0	41	1	1
6	20	0	14	1	41	1	1
19	20	0	14	0	41	1	1
18	20	0	14	0	41	1	1
19	20	0	21	0	41	1	1
19	20	0	7	0	41	1	1
11	20	0	1	1	41	1	1
11	20	0	3	0	41	1	1
11	20	0	2	0	41	1	1
9	20	0	2	1	41	1	1
10	20	0	3	0	41	1	1
12	20	0	2	0	41	1	1
12	20	0	1	0	41	1	1
10	20	0	1	0	41	1	1
8	20	0	1	1	41	1	1
9	20	0	1	1	41	1	1
14	20	0	2	0	41	1	1
8	20	0	2	0	41	1	1
7	20	0	1	1	41	1	1
11	20	0	1	1	41	1	1
11	20	0	2	0	41	1	1
10	20	0	2	0	41	1	1
9	20	0	2	0	41	1	1
6	20	0	2	1	41	1	1
7	20	0	2	1	41	1	1
12	20	0	2	0	41	1	1
12	20	0	1	1	41	1	1
13	20	0	2	0	41	1	1
13	20	0	1	0	41	1	1
8	20	0	2	1	41	1	1
9	20	0	60	0	42	1	1
10	20	0	21	0	42	1	1
11	20	0	7	0	42	1	1
9	20	0	5	1	42	1	1
17	20	0	30	0	42	1	1
16	20	0	21	0	42	1	1
12	20	0	2	1	42	1	1
8	20	0	21	0	42	1	1
14	20	0	1	1	42	1	1
10	20	0	7	0	42	1	1
11	20	0	2	1	42	1	1
10	20	0	6	1	42	1	1
9	20	0	14	1	42	1	1
19	20	0	30	0	42	1	1
18	20	0	30	0	42	1	1
16	20	0	30	0	42	1	1
10	20	0	14	0	42	1	1
10	20	0	5	1	42	1	1
11	20	0	7	0	42	1	1
12	20	0	7	0	42	1	1
9	20	0	6	1	42	1	1
10	20	0	7	0	42	1	1
9	20	0	5	1	42	1	1
11	20	0	6	1	42	1	1
12	20	0	6	1	42	1	1
13	20	0	7	0	42	1	1
8	20	0	6	1	42	1	1
13	20	0	6	1	42	1	1
10	20	0	14	1	42	1	1
12	20	0	14	1	42	1	1
13	20	0	14	1	42	1	1
14	20	0	14	0	42	1	1
15	20	0	14	0	42	1	1
11	20	0	14	1	42	1	1
14	20	0	21	0	42	1	1
13	20	0	21	0	42	1	1
5	10	0	60	0	43	1	1
5	10	0	14	1	43	1	1
3	10	0	90	1	43	1	1
3	10	0	180	1	43	1	1
1	10	0	30	1	43	1	1
1	10	0	21	1	43	1	1
4	10	0	365	1	43	1	1
1	10	0	90	1	43	1	1
1	10	0	180	1	43	1	1
1	10	0	365	1	43	1	1
5	10	0	365	1	43	1	1
2	10	0	365	1	43	1	1
7	10	0	365	0	43	1	1
1	10	0	60	1	43	1	1
8	10	0	365	0	43	1	1
9	10	0	365	0	43	1	1
6	10	0	365	0	43	1	1
5	10	0	180	1	43	1	1
6	10	0	90	0	43	1	1
1	10	0	90	1	43	1	1
1	10	0	180	1	43	1	1
4	10	0	365	1	43	1	1
5	10	0	365	1	43	1	1
9	10	0	180	0	43	1	1
7	10	0	365	0	43	1	1
3	10	0	365	1	43	1	1
8	10	0	365	0	43	1	1
6	10	0	180	1	43	1	1
6	10	0	365	0	43	1	1
5	10	0	180	1	43	1	1
7	10	0	180	0	43	1	1
4	10	0	180	1	43	1	1
8	10	0	180	0	43	1	1
4	10	0	365	1	43	1	1
5	10	0	365	1	43	1	1
9	10	0	180	0	43	1	1
5	10	0	60	0	44	1	1
5	10	0	14	1	44	1	1
3	10	0	90	0	44	1	1
3	10	0	60	0	44	1	1
5	10	0	4	1	44	1	1
5	10	0	90	0	44	1	1
6	10	0	2	1	44	1	1
4	10	0	180	0	44	1	1
5	10	0	5	1	44	1	1
6	10	0	60	0	44	1	1
4	10	0	21	0	44	1	1
4	10	0	90	0	44	1	1
4	10	0	7	1	44	1	1
5	10	0	14	1	44	1	1
6	10	0	30	0	44	1	1
5	10	0	21	0	44	1	1
4	10	0	14	1	44	1	1
6	10	0	14	0	44	1	1
6	10	0	7	1	44	1	1
3	10	0	30	0	44	1	1
3	10	0	21	0	44	1	1
5	10	0	7	1	44	1	1
4	10	0	21	0	44	1	1
3	10	0	14	1	44	1	1
6	10	0	6	1	44	1	1
5	10	0	14	0	44	1	1
7	10	0	7	1	44	1	1
5	10	0	21	0	44	1	1
4	10	0	14	0	44	1	1
7	10	0	6	0	44	1	1
6	10	0	7	0	44	1	1
5	10	0	6	1	44	1	1
3	10	0	21	0	44	1	1
5	10	0	7	1	44	1	1
6	10	0	5	1	44	1	1
4	10	0	21	0	44	1	1
9	20	0	60	1	45	1	1
9	20	0	180	1	45	1	1
10	20	0	365	1	45	1	1
13	20	0	365	0	45	1	1
1	20	0	90	1	45	1	1
2	20	0	90	1	45	1	1
1	20	0	180	1	45	1	1
2	20	0	180	1	45	1	1
14	20	0	365	1	45	1	1
1	20	0	365	1	45	1	1
2	20	0	365	1	45	1	1
15	20	0	365	0	45	1	1
16	20	0	365	0	45	1	1
11	20	0	365	0	45	1	1
3	20	0	90	1	45	1	1
12	20	0	365	1	45	1	1
1	20	0	90	1	45	1	1
2	20	0	90	1	45	1	1
13	20	0	365	0	45	1	1
10	20	0	365	1	45	1	1
5	20	0	365	1	45	1	1
8	20	0	14	1	45	1	1
9	20	0	0.208333333333333	1	45	1	1
7	20	0	365	1	45	1	1
15	20	0	365	0	45	1	1
11	20	0	365	1	45	1	1
14	20	0	365	0	45	1	1
9	20	0	365	1	45	1	1
12	20	0	365	1	45	1	1
16	20	0	365	0	45	1	1
13	20	0	365	1	45	1	1
17	20	0	365	0	45	1	1
10	20	0	365	1	45	1	1
8	20	0	365	1	45	1	1
16	20	0	180	1	45	1	1
18	20	0	365	0	45	1	1
9	20	0	60	1	46	1	1
9	20	0	180	1	46	1	1
10	20	0	365	0	46	1	1
13	20	0	90	1	46	1	1
1	20	0	60	1	46	1	1
2	20	0	60	1	46	1	1
11	20	0	365	1	46	1	1
1	20	0	90	1	46	1	1
1	20	0	180	1	46	1	1
12	20	0	365	0	46	1	1
2	20	0	90	1	46	1	1
13	20	0	365	1	46	1	1
2	20	0	180	1	46	1	1
1	20	0	365	1	46	1	1
15	20	0	365	1	46	1	1
2	20	0	365	1	46	1	1
14	20	0	365	1	46	1	1
3	20	0	365	1	46	1	1
4	20	0	365	1	46	1	1
16	20	0	365	0	46	1	1
17	20	0	365	0	46	1	1
18	20	0	365	0	46	1	1
12	20	0	365	1	46	1	1
13	20	0	365	1	46	1	1
19	20	0	365	0	46	1	1
11	20	0	365	1	46	1	1
15	20	0	365	0	46	1	1
10	20	0	365	1	46	1	1
14	20	0	365	0	46	1	1
19	20	0	180	0	46	1	1
9	20	0	365	1	46	1	1
16	20	0	365	0	46	1	1
17	20	0	365	0	46	1	1
8	20	0	365	1	46	1	1
12	20	0	365	1	46	1	1
13	20	0	365	1	46	1	1
9	20	0	60	1	47	1	1
9	20	0	180	1	47	1	1
10	20	0	365	0	47	1	1
13	20	0	90	0	47	1	1
3	20	0	30	1	47	1	1
1	20	0	30	1	47	1	1
2	20	0	30	1	47	1	1
4	20	0	60	1	47	1	1
9	20	0	365	0	47	1	1
10	20	0	90	0	47	1	1
2	20	0	14	1	47	1	1
1	20	0	21	1	47	1	1
1	20	0	14	1	47	1	1
11	20	0	90	0	47	1	1
13	20	0	180	0	47	1	1
10	20	0	60	1	47	1	1
6	20	0	30	1	47	1	1
9	20	0	90	1	47	1	1
5	20	0	30	1	47	1	1
8	20	0	90	1	47	1	1
8	20	0	180	1	47	1	1
10	20	0	180	1	47	1	1
12	20	0	180	1	47	1	1
12	20	0	365	0	47	1	1
11	20	0	365	0	47	1	1
11	20	0	180	1	47	1	1
13	20	0	365	0	47	1	1
7	20	0	180	1	47	1	1
6	20	0	180	1	47	1	1
13	20	0	180	0	47	1	1
9	20	0	180	1	47	1	1
8	20	0	365	1	47	1	1
10	20	0	365	0	47	1	1
10	20	0	180	0	47	1	1
12	20	0	180	0	47	1	1
8	20	0	180	1	47	1	1
9	20	0	60	0	48	1	1
10	20	0	21	0	48	1	1
11	20	0	7	0	48	1	1
9	20	0	5	1	48	1	1
17	20	0	30	0	48	1	1
16	20	0	21	0	48	1	1
12	20	0	2	1	48	1	1
8	20	0	21	1	48	1	1
19	20	0	60	0	48	1	1
